label,channel,delta_power,theta_power,alpha_power,beta_power
0,T6-O2,2.4348459671716943e-12,9.775967062943783e-13,1.2565325517916427e-12,2.1391705992850852e-11
0,Fp1-F7,3.7158996015492046e-13,1.8608626471376355e-13,5.304259748126426e-14,9.462350966195713e-13
0,F7-T3,8.428893500596771e-13,3.1146199224010256e-13,8.035407472076652e-14,4.3087677472398853e-13
0,T3-T5,3.724004194774168e-13,1.881918192369238e-13,1.1352533541411288e-13,2.8333636241642033e-13
0,T5-O1,2.139621399965832e-13,3.3320716150856346e-14,1.4629123124838453e-14,2.421801335557535e-13
0,Fz-Cz,1.6652722870488971e-12,5.461302642603351e-14,1.3526904855220317e-14,2.234606001922134e-13
0,Cz-Pz,2.1253958199870236e-12,2.9396520737653656e-13,2.9392628713622345e-14,1.1646499821639668e-13
0,Fp2-F4,4.918634854780122e-12,1.7889067965489475e-13,1.8599902104388493e-13,4.05545136751019e-13
0,F4-C4,1.793914752329376e-12,9.990551901562825e-14,1.7750921451936802e-14,1.9444304827532117e-13
0,C4-P4,3.4255212318567804e-12,7.332991582376893e-13,1.5150501357859404e-13,8.586141795478413e-14
0,P4-O2,2.645855643000107e-11,3.5045531579652435e-12,4.677722583500849e-14,2.1719591929153702e-13
0,Fp1-F3,1.8811569572326866e-12,5.272714469696995e-13,3.375765045608241e-13,1.1996473795567542e-12
0,F3-C3,9.692900244637341e-12,5.416483583236913e-13,3.627446267237284e-14,1.6586159120391896e-13
0,C3-P3,5.15629326475932e-12,8.343134298352545e-14,2.4909785572474723e-14,5.708963290430091e-14
0,P3-O1,2.1874530187445036e-12,2.8794319323313405e-13,4.089270125872405e-14,1.198090260139268e-13
0,Fp2-F8,2.816746988433354e-12,2.424148211483894e-13,4.5790922395938323e-14,3.6420114528395273e-13
0,F8-T4,3.4268682273567996e-12,5.439047582617029e-13,9.735400058962083e-13,2.6694374203397986e-12
0,T4-T6,2.3124723052542357e-11,2.556846438830867e-12,1.5488861263139789e-12,5.397390840965213e-12
0,T6-O2,5.363088154222659e-12,1.6421248288841607e-12,3.1514349345882647e-13,4.010476281132421e-12
0,Fp1-F7,2.9921861811827665e-12,2.1315993476116179e-13,1.6184156031965832e-13,1.1872101140595713e-12
0,F7-T3,3.3015365982082304e-12,1.6162912565482035e-13,5.616237180963945e-14,2.2458742089610019e-13
0,T3-T5,2.159352589696465e-12,3.61999402682567e-13,9.052746577175862e-14,1.6496088910880196e-13
0,T5-O1,4.1466707241768104e-12,9.05760601259299e-14,1.0474782483616571e-14,5.5666843311083226e-14
0,Fz-Cz,2.163456231307963e-12,7.378550970209158e-13,1.4978619174471728e-13,9.797679139597087e-14
0,Cz-Pz,2.0745767170313196e-12,4.979665917204938e-13,1.1145971435287188e-13,1.2773661246853968e-13
0,Fp2-F4,2.3394875089610963e-12,3.8878228749646463e-13,2.0836118435235978e-13,4.697804073279206e-13
0,F4-C4,2.53070022685692e-13,6.139632744347082e-14,8.103587602791002e-14,1.2971401142049151e-13
0,C4-P4,3.1814693715211673e-12,1.035696424208195e-12,3.6851493062540765e-14,1.5511763473454273e-13
0,P4-O2,4.351237018949234e-12,1.5074494786914152e-12,2.3472795050577553e-13,5.224818489311535e-13
0,Fp1-F3,2.3228042148256225e-12,1.1865307700616425e-12,6.216988394246677e-14,1.3575206911437147e-12
0,F3-C3,6.712534956271931e-13,9.95518425955482e-14,9.554013838258258e-14,2.0778439219325307e-13
0,C3-P3,4.4415892071592804e-13,1.5258318412990308e-13,1.4944703308708756e-14,1.0594736596877574e-13
0,P3-O1,2.6547523863410314e-12,5.905846512105126e-13,6.58679778712591e-14,1.8049147981939993e-13
0,Fp2-F8,2.0530304601969842e-12,2.852214783430152e-13,5.453512744256704e-14,2.797555333846583e-13
0,F8-T4,2.656718056907741e-12,8.85757089204754e-13,7.503269270976276e-14,4.0745962365585215e-13
0,T4-T6,7.37504153545529e-12,1.5759156810281102e-12,2.143183051778907e-12,1.0890222171365472e-11
0,T6-O2,3.1901256548179363e-12,2.382248246589005e-12,7.208012406578874e-13,1.0146695386027534e-11
0,Fp1-F7,1.2820875410989066e-12,1.0393421633478122e-12,5.704252674800603e-14,1.1271698283886456e-12
0,F7-T3,4.0393244093736304e-13,1.7361874248746735e-13,2.6673492999927883e-14,3.342205827714181e-13
0,T3-T5,2.224256495321718e-13,6.161983159584937e-14,7.657706809840737e-14,3.316968890469501e-13
0,T5-O1,2.165255930671642e-12,1.9802360747546367e-13,2.7013386379586406e-14,6.654539070690955e-14
0,Fz-Cz,3.318674108581421e-12,8.67940376844485e-13,8.636598429612995e-14,2.0894955111421037e-13
0,Cz-Pz,1.6635326131896079e-12,1.0596681764815527e-13,5.043536800414602e-14,9.671218430600077e-14
0,Fp2-F4,4.66116554789583e-13,3.3541819394263475e-13,1.0496487985859109e-13,3.3501260323707277e-13
0,F4-C4,1.1354650234161364e-13,6.845318625808864e-14,3.9208441168188125e-14,7.677553964664609e-14
0,C4-P4,5.056370848284445e-13,2.2342688106649932e-13,1.197388400394337e-13,1.1051114544860116e-13
0,P4-O2,1.1046337676936634e-12,3.141733332062317e-13,1.1548335645767307e-13,2.808520672105471e-13
0,Fp1-F3,5.190799245988139e-12,1.5251714009954405e-13,1.80656017203086e-13,6.344365280074343e-13
0,F3-C3,1.3804646957519579e-12,3.5687783109809816e-14,4.512299407337433e-14,1.5981329517780228e-13
0,C3-P3,1.1884543779671857e-13,1.4918799822355027e-14,2.238327178263014e-14,7.935097381960123e-14
0,P3-O1,6.426304611800619e-13,1.4645716344421434e-13,8.87096422606152e-14,1.432792812376938e-13
0,Fp2-F8,1.0759881150833604e-12,2.946553067835118e-13,2.8032947266598892e-14,1.0898641574186734e-13
0,F8-T4,5.786585011253684e-13,3.944612846215233e-13,7.497494916194795e-14,3.89354209124616e-13
0,T4-T6,2.042490999399653e-12,6.773608726527041e-13,1.1411157720846196e-12,1.3896134949399155e-11
0,T6-O2,2.7187147541785054e-12,1.203834422050984e-12,2.36292519603171e-12,1.5729768021997555e-11
0,Fp1-F7,3.467003895366691e-12,1.5131225376925132e-13,2.051552360878184e-13,7.001907004012997e-13
0,F7-T3,2.0846940907016588e-13,2.347931890057072e-13,1.2516315442760625e-13,5.301437740605894e-13
0,T3-T5,2.6412859305469396e-13,2.7721374570107466e-14,5.4804170022851405e-14,2.792255951221218e-13
0,T5-O1,6.27035389110765e-13,1.4715216139051864e-14,1.634546183851059e-14,1.2960703882891424e-13
0,Fz-Cz,8.029697302993271e-13,2.572006099397571e-13,9.928697961724917e-14,1.2319918423696505e-13
0,Cz-Pz,3.808576394970209e-13,7.108709958681187e-14,7.399618905035073e-14,8.160789898961882e-14
0,Fp2-F4,2.5600356521394832e-12,2.1243032980570749e-13,6.666106703658561e-14,5.481481120647071e-13
0,F4-C4,9.718048696678178e-13,6.595895117291336e-14,3.201329607101925e-14,6.170033220086598e-14
0,C4-P4,4.990316186571113e-13,3.5120855194424606e-14,3.29013436363718e-14,1.7006345902083501e-13
0,P4-O2,3.7906190415555813e-13,2.455400809868953e-13,1.436488788791732e-13,2.687930731839571e-13
0,Fp1-F3,2.5452362261128467e-12,3.7027190077398507e-13,1.2737748883602555e-13,5.346265507598766e-13
0,F3-C3,1.0114409609320274e-12,5.3490358609463396e-14,3.566792586190088e-14,2.5102671734698674e-13
0,C3-P3,2.254408163305416e-13,3.691844010984181e-14,2.2115659383301377e-14,6.440922996360014e-14
0,P3-O1,7.779355362279142e-13,1.2473862592326142e-13,7.238906994802293e-14,2.0874416653770655e-13
0,Fp2-F8,1.7403198829870623e-12,6.237980584277768e-14,2.680456226681876e-14,1.9557346703757137e-13
0,F8-T4,1.693551416963178e-12,6.653150450288659e-14,1.9671948882894563e-14,2.632277408117435e-13
0,T4-T6,8.604126982908174e-13,4.978406705462064e-13,2.0604808510734916e-12,1.0399034331788135e-11
0,T6-O2,1.1899780041643138e-13,9.062969486335857e-13,2.241184889199317e-12,7.702188090927035e-12
0,Fp1-F7,3.0553382017946866e-12,1.6428596938069098e-13,4.339277215221346e-14,6.005458729558696e-13
0,F7-T3,1.1562624898721573e-12,1.004743889920206e-13,3.053497889818798e-14,5.708466827971964e-13
0,T3-T5,6.547442915179823e-13,1.7160530969192643e-13,2.4905670131836077e-13,4.259995150967906e-13
0,T5-O1,2.1164324404738168e-13,5.487702040025301e-14,2.6132760042008288e-14,7.191856891063018e-14
0,Fz-Cz,1.19080179274827e-12,1.5782912164685175e-13,2.588696194474708e-14,2.0968501696528565e-13
0,Cz-Pz,4.1764914157454453e-13,1.7251038960450892e-14,2.9986541572911303e-14,1.3234044692113203e-13
0,Fp2-F4,2.6046999392406994e-12,9.485041872372563e-14,2.0322286696083598e-13,5.208718148951794e-13
0,F4-C4,1.8801543359389396e-12,5.511201917866248e-14,4.410992284393046e-14,1.5743180803737297e-13
0,C4-P4,1.3564185094959693e-12,6.667384891096558e-14,5.3819332033095856e-14,8.359973848822537e-14
0,P4-O2,4.327283452766023e-13,1.7868901209273306e-13,7.612742913945148e-14,5.474690866593431e-13
0,Fp1-F3,7.532856586697585e-12,2.359062939619901e-13,3.9340921795627263e-13,6.822400954650272e-13
0,F3-C3,1.5849408390575655e-12,1.0126859372700255e-13,1.5552407163959892e-14,1.723293692918474e-13
0,C3-P3,3.570984404870917e-13,3.920723453489923e-14,2.507128126773676e-14,1.2720003943555232e-13
0,P3-O1,5.705268272687605e-13,8.210606595592573e-14,6.916093085095043e-14,2.212093053031553e-13
0,Fp2-F8,5.454333756645209e-12,5.918756062617747e-14,3.8638706548741774e-14,1.7522988183386184e-13
0,F8-T4,2.351749796706176e-12,5.20602619044296e-14,3.838500875162215e-14,4.231928223491587e-13
0,T4-T6,4.345907377498289e-13,1.5292192560728896e-12,5.562940227491951e-13,1.694690275529212e-11
0,T6-O2,2.657807344655795e-13,1.8487050463941796e-12,7.977174515348385e-13,2.1271252712489543e-11
0,Fp1-F7,8.771516091762653e-12,1.6490014416175757e-13,1.7026077213979972e-13,5.7058206106412e-13
0,F7-T3,2.0995409470373447e-12,2.1431061938012152e-13,1.3533685678048592e-13,5.717723765156675e-13
0,T3-T5,4.907003146562082e-13,7.465719725100996e-14,1.4321388379335324e-13,3.891096742365009e-13
0,T5-O1,3.341973039038778e-14,2.0585297310973517e-14,3.6875610505710464e-14,1.1010923503338475e-13
0,Fz-Cz,3.3257370356628462e-12,1.446604396202949e-13,3.097899546472612e-14,1.1517137253923809e-13
0,Cz-Pz,4.1693864079181524e-13,6.347875075446989e-14,3.688600940684234e-14,1.2680393362514548e-13
0,Fp2-F4,9.181239553412806e-12,1.2949115532976677e-13,1.4798479949602904e-13,2.851478824251622e-13
0,F4-C4,8.430314783007403e-13,5.1644247203481307e-14,2.1770894526259925e-14,1.422338534390372e-13
0,C4-P4,1.2109841949801322e-12,4.366544216005994e-14,1.2945700650867075e-14,1.555042233332542e-13
0,P4-O2,1.1375901205435292e-12,2.2587741576033639e-13,7.757896163129909e-14,3.0489758949337256e-13
0,Fp1-F3,1.2843220013258909e-11,4.991773774251528e-13,3.413231131716852e-14,8.057168385042479e-13
0,F3-C3,1.727354974249832e-12,9.418227339160218e-14,5.095046194683616e-14,1.2675599604749056e-13
0,C3-P3,4.575166309150177e-13,5.86150399116642e-14,1.6294185580335632e-14,1.0000682391127773e-13
0,P3-O1,8.311027901832446e-13,1.065866843153141e-13,2.0774083931363497e-14,1.9547368227151374e-13
0,Fp2-F8,7.968090843355582e-12,9.375179944629859e-14,5.6752528932737854e-14,6.90970612774253e-14
0,F8-T4,2.128502569012347e-12,5.445063270643532e-14,7.91891043027041e-14,2.388263180629071e-13
0,T4-T6,1.2969746319630074e-12,1.1895503330926778e-12,1.3517382346060249e-12,1.9682966211977798e-11
0,T6-O2,3.713215900612533e-13,2.8536436550764188e-12,2.156629918498287e-12,1.7776890487823766e-11
0,Fp1-F7,1.1978489836943811e-11,3.729129528072767e-13,2.2071668862166013e-14,1.0355412439619535e-12
0,F7-T3,2.7804189777907343e-12,1.0948006809961058e-13,1.1694712347954606e-13,3.386982838426005e-13
0,T3-T5,7.015038328852771e-13,1.5869743285785632e-13,3.1344585394617315e-14,3.644579808999664e-13
0,T5-O1,2.2872314904095947e-13,4.5704092463308775e-14,2.9206261977682683e-14,1.467566041784495e-13
0,Fz-Cz,3.0068261323320932e-12,7.513459085589583e-14,2.9515537796617515e-14,1.0735144797358763e-13
0,Cz-Pz,6.041287735280681e-13,1.1573641476753922e-13,8.662768767916702e-15,7.621438540263303e-14
0,Fp2-F4,6.03110637796005e-12,2.5913577983556683e-13,1.4497221149405275e-13,3.416317713621788e-13
0,F4-C4,2.579749468838074e-13,8.781388307727128e-14,3.7692430655531654e-14,6.792538675335566e-14
0,C4-P4,2.1607103454785495e-13,2.589087469383815e-14,2.2886520107572042e-14,1.5717708743197336e-13
0,P4-O2,2.825526650135631e-13,1.6564185061596698e-13,7.884234077417121e-14,4.700092952422533e-13
0,Fp1-F3,1.3163766791079647e-11,3.982347248356211e-13,1.090355601051003e-13,6.533811149047869e-13
0,F3-C3,8.902420861640938e-13,1.3140257051580073e-13,5.503971769320417e-14,1.1030438205478552e-13
0,C3-P3,2.8899477646219203e-13,1.3008628235948726e-14,1.158143917699538e-14,7.464198544478506e-14
0,P3-O1,4.043864374964063e-13,2.1644061508446464e-13,6.765509024851355e-14,2.279983993044609e-13
0,Fp2-F8,8.715934727600607e-12,7.494876072686544e-14,5.020086411225738e-14,9.542440826042906e-14
0,F8-T4,3.5540898817651865e-13,1.0806257486641767e-13,8.473283649485972e-14,2.937254993487519e-13
0,T4-T6,6.517609390200863e-13,4.016365983668552e-13,7.197627503666523e-13,1.3820626851823615e-11
0,T6-O2,2.957760958228971e-13,1.2807057445620552e-12,6.312637465497166e-13,1.4273786149624535e-11
0,Fp1-F7,1.2077459116718695e-11,1.6512049435670875e-13,5.157472456825894e-14,6.079152381768651e-13
0,F7-T3,1.7811275953244471e-12,2.567856287143224e-13,1.4305433746275161e-13,3.1414155351664074e-13
0,T3-T5,4.983422077690139e-13,1.2321647616660847e-13,6.88873604975412e-14,3.044060074950255e-13
0,T5-O1,1.3067140659788402e-13,9.567314378417997e-14,1.9818073702772585e-14,1.1268210280661087e-13
0,Fz-Cz,2.0442891260425463e-12,1.0909413214923526e-13,5.343347226500373e-14,1.379624505009997e-13
0,Cz-Pz,4.038070560595393e-13,5.136826230710425e-14,2.943972052187738e-14,1.0531153219151206e-13
0,Fp2-F4,6.384853354602279e-12,3.1356534000019675e-13,6.353497041414918e-14,2.7411703255062453e-13
0,F4-C4,3.0948440288845565e-13,5.790181046919739e-14,9.016646233922538e-14,1.034697558096435e-13
0,C4-P4,6.314189868735469e-13,1.130284178680529e-13,2.1925286326478373e-14,9.080443156072867e-14
0,P4-O2,1.2934960666402076e-12,1.9560866245965452e-13,4.330936463041591e-14,2.7351171927759183e-13
