label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F8,4.7384998483415654e-12,1.582565955131126e-12,3.86248675789501e-12,8.859164159777415e-13
0,F8-T4,2.218409837562941e-11,4.879507916746468e-12,3.981104143104947e-12,3.104366314678849e-12
0,T4-T6,1.476587845539541e-11,7.295682506596704e-12,1.535991459036194e-12,3.620211270771214e-12
0,T6-O2,9.026870680937206e-12,2.6318459530524063e-12,1.1860403939256944e-12,1.8742662455635316e-12
0,Fp1-F7,2.9356780176639636e-11,1.189562189327585e-11,2.753248725925338e-12,5.136445664698062e-12
0,F7-T3,2.65969555639791e-11,5.372967468925437e-11,4.282902439120524e-12,4.579570419956659e-12
0,T3-T5,7.229703223316898e-11,2.8261523911787064e-11,2.0801431266255113e-11,1.831432431612281e-11
0,T5-O1,7.066383986625275e-11,1.9161382720396537e-11,4.596442386922537e-12,1.641248860561087e-11
0,Fz-Cz,3.6588908778328026e-11,5.9952421436500214e-12,4.527944031450843e-12,7.311155281858234e-12
0,Cz-Pz,1.6144600006150826e-11,4.606920285151112e-12,1.1450690486432456e-12,4.926576718971077e-12
0,Fp2-F4,1.6566791920308522e-10,1.2586408109150302e-11,1.1167580277349294e-12,1.4215947657981375e-12
0,F4-C4,5.379982220410435e-11,2.3875430234930682e-12,2.3161367362531177e-12,3.3959444601561804e-12
0,C4-P4,2.5835682041897585e-10,1.1305426626136494e-11,5.611363702769451e-12,4.428493343335157e-12
0,P4-O2,9.582794955187594e-11,1.2788526445274236e-11,3.5418092511093088e-12,5.61179364442439e-12
0,Fp1-F3,6.970226272196893e-11,7.148630590172402e-12,3.675094790187644e-12,2.3547515253013905e-12
0,F3-C3,2.869854977888633e-11,4.054633020163946e-12,2.939138451483281e-12,4.173538730013637e-12
0,C3-P3,2.1373813286058753e-11,6.137936815453229e-12,5.625683049584279e-12,5.0360072651565104e-12
0,P3-O1,7.637177832959052e-12,7.86130933390352e-12,7.68713719067973e-12,2.032716961614959e-12
0,Fp2-F8,6.571242104452472e-11,2.0638051074203803e-12,5.271753711272023e-13,1.0521244910174195e-12
0,F8-T4,6.73514375230595e-11,9.983762041084629e-12,8.99475867326508e-12,1.489249016902137e-11
0,T4-T6,3.508760676610704e-11,1.2486120229443859e-11,7.0520386727766136e-12,1.8563181565198372e-11
0,T6-O2,5.886147490859278e-11,4.4825840109727285e-12,3.4060709358275555e-12,5.52889585616068e-12
0,Fp1-F7,2.4682999035634412e-11,1.70277875089611e-11,3.241803025575507e-12,9.930170143708622e-12
0,F7-T3,7.041284183784461e-11,3.994689895677525e-12,9.995188857760353e-12,8.12616468815022e-12
0,T3-T5,4.544859990858832e-11,9.864706227516394e-11,2.4652168512527358e-11,2.2431916563677994e-11
0,T5-O1,4.165785212706907e-11,2.7590744604892856e-11,8.91038256917671e-12,1.0828952755512173e-11
0,Fz-Cz,1.4438903623562808e-10,5.9476180231446276e-12,8.840411636844832e-12,2.6890873170841904e-12
0,Cz-Pz,1.3170821209745778e-10,7.167607738124069e-12,1.8788438476694347e-12,2.3328796565157666e-12
0,Fp2-F4,1.3965902949498055e-11,1.2038240789360375e-12,3.4389238607593053e-12,6.73392061920513e-13
0,F4-C4,4.381863714105195e-12,4.579250589572172e-13,2.1620986312924658e-12,9.926544803327908e-13
0,C4-P4,1.2154654517592842e-10,4.1746996778422966e-12,1.4304750063534783e-12,6.9620498101692624e-12
0,P4-O2,3.134691379364551e-11,3.005038206212285e-11,1.3325040421784056e-12,7.94600153391218e-12
0,Fp1-F3,7.41901012708933e-12,2.0493813271191146e-12,5.658130605179754e-13,1.063231175232501e-12
0,F3-C3,3.0266914401778165e-11,4.57939137335354e-13,3.155024285824155e-12,5.496154214960934e-12
0,C3-P3,2.1708871595046833e-11,1.962574844757453e-12,4.734099058884159e-12,3.1909846816650482e-12
0,P3-O1,4.1249052233866534e-11,1.528070702191562e-11,2.1195575971455246e-12,5.940569339042048e-12
0,Fp2-F8,9.946546678345645e-12,3.4010273374039737e-13,9.638349435880182e-13,9.74311454022294e-13
0,F8-T4,5.960616887621137e-11,9.864565687094836e-12,2.3522164431586826e-12,1.4945262415325775e-12
0,T4-T6,2.8260543851125764e-11,5.050931871632221e-12,3.922814349924466e-12,1.7391987177963908e-12
0,T6-O2,6.072991027500257e-11,2.072371129808949e-11,1.5499800788783824e-12,5.8320080516352036e-12
0,Fp1-F7,1.6502306229329842e-11,3.450667260491879e-12,4.397522796534711e-12,2.773808539183492e-12
0,F7-T3,3.498584978319227e-11,1.4252650655996701e-12,1.290286119448704e-12,1.5826670540318678e-12
0,T3-T5,6.221895397823155e-11,7.968468662278941e-12,2.239084352599234e-12,1.1590839169648605e-11
0,T5-O1,1.4866847204466415e-11,1.7426008054260567e-11,1.0903177489142125e-11,7.126031119898568e-12
0,Fz-Cz,7.613752660068893e-11,4.1228373487333085e-12,4.0999838931862955e-12,4.986940480401445e-12
0,Cz-Pz,1.0669647607089988e-11,3.5715300956732802e-12,2.171913771898977e-12,3.758347374292247e-12
0,Fp2-F4,1.3026544889962666e-11,2.1984210052728733e-12,4.533218454256614e-13,1.1653257713081134e-12
0,F4-C4,2.6551394952087736e-11,4.140463651154697e-13,6.710710142534896e-13,1.86934843904615e-12
0,C4-P4,4.461415513830923e-10,1.2627641497276512e-11,2.7956854084449094e-12,1.3802087838710531e-11
0,P4-O2,4.20911104218515e-11,2.0364851417423264e-11,1.0578821115049088e-11,3.621431627898766e-12
0,Fp1-F3,2.130476082918054e-11,3.737348108945905e-12,1.4104793629709831e-12,1.9128996084719655e-12
0,F3-C3,5.61690745780317e-11,4.710306045599328e-12,6.675282835300656e-12,3.3892525231446983e-12
0,C3-P3,1.0860896409185236e-10,7.511680066553056e-12,1.289621550979844e-12,2.2176495866461437e-12
0,P3-O1,3.047132177107449e-11,1.8858288619549058e-11,4.897566116624039e-12,2.5148523191777294e-12
0,Fp2-F8,8.270696127480064e-13,7.191046723659402e-13,1.7303491205539696e-13,1.6631138102253686e-12
0,F8-T4,2.3105044581478444e-10,1.7137989607237438e-12,1.5287697074749012e-12,3.0392181637132678e-12
0,T4-T6,4.796568102561341e-11,7.385434520001516e-12,2.109787731702746e-12,5.030061642369006e-12
0,T6-O2,6.261101829160482e-11,7.165534715258389e-12,2.8072173128431013e-12,2.2608542688940953e-12
0,Fp1-F7,4.411060582545479e-11,4.7266771950584705e-12,1.4401901960486924e-12,4.726892736585851e-12
0,F7-T3,3.1610315140083485e-11,4.427691252574821e-12,2.33452109029259e-12,1.7006834094537306e-12
0,T3-T5,6.31243202910105e-11,2.3799102890245867e-11,5.221980011937546e-12,3.3873540392243376e-12
0,T5-O1,1.885681238793249e-11,1.0989955910109706e-11,8.50917291004837e-12,4.055688794817967e-12
0,Fz-Cz,1.0488583857031309e-10,1.0547826135535474e-11,7.828284001658617e-12,8.649098497151838e-12
0,Cz-Pz,1.445831292525905e-10,5.231365142297975e-12,3.1766069083682518e-12,2.740849210849062e-12
0,Fp2-F4,9.928576511044015e-12,1.3161297407353431e-12,6.126973398593359e-13,2.19252198430614e-12
0,F4-C4,8.078212301705947e-12,2.7606245581405546e-13,7.39345533758879e-13,2.551502250850076e-12
0,C4-P4,2.8057151694142193e-11,5.041713592185721e-12,3.433937300534519e-12,6.790728672161807e-12
0,P4-O2,3.138295064443765e-11,6.193341007649299e-12,3.485973517514996e-12,3.3827339373427447e-12
0,Fp1-F3,6.1766437252355045e-12,5.018187985417974e-12,9.416395156455157e-12,1.819536075696137e-12
0,F3-C3,3.0977736035633116e-11,8.145172415609203e-12,7.998503734570557e-12,4.0245065882791074e-12
0,C3-P3,3.007555013417603e-11,1.4213874372885848e-11,2.6635542710798662e-12,1.8639439173135733e-12
0,P3-O1,3.716502029979971e-11,1.316112229164607e-11,2.9111187433872354e-12,4.893779039031101e-12
0,Fp2-F8,8.141034510946184e-12,6.873606733031477e-13,1.1448497782167607e-13,1.8537401285211603e-12
0,F8-T4,1.0363774058753005e-11,2.5608445234695475e-12,8.253843749486271e-13,2.1964573024011556e-12
0,T4-T6,3.227442369413459e-11,1.0693025576268947e-11,1.6192515531171817e-12,2.470009825875592e-12
0,T6-O2,1.5165979928662523e-11,1.2037244023590805e-12,9.865935809919196e-13,2.905879303045238e-12
0,Fp1-F7,2.550755091685259e-11,8.413654694087779e-13,3.6423287705027555e-12,2.311414240100013e-12
0,F7-T3,1.5257049081896936e-11,3.946412788190242e-12,8.765400518244477e-13,1.9040604190490334e-12
0,T3-T5,4.2822442470559335e-11,1.3553675755073902e-11,1.5739512063639153e-12,4.5410860096704035e-12
0,T5-O1,1.1908934255394626e-11,6.885394729621002e-12,4.256488715458655e-12,1.2387536905870957e-11
0,Fz-Cz,2.756564032281814e-11,5.8339489421933755e-12,4.39503114486498e-12,2.4427121351143855e-12
0,Cz-Pz,6.241866091179608e-11,8.202814833195239e-12,3.020131386090612e-12,9.880608648746587e-13
0,Fp2-F4,1.4488663499781906e-11,2.1539565749807114e-12,1.7944102858628163e-12,2.1807295417639374e-12
0,F4-C4,8.154970002017386e-12,6.124713733302498e-12,6.740267417486991e-12,5.918456853295275e-12
0,C4-P4,3.379755775994484e-11,4.1618716215218614e-11,3.536663341394106e-11,1.243004672114343e-11
0,P4-O2,2.00811406924152e-11,1.98062869874447e-11,4.494623177213854e-11,1.0594806917297162e-11
0,Fp1-F3,2.0363114162372144e-11,4.618280816126413e-12,3.238915306842165e-12,4.7378591717633195e-12
0,F3-C3,2.5711975654469783e-11,7.864347286806265e-12,3.3603524667627102e-12,4.156279316262862e-12
0,C3-P3,4.871685765983767e-12,1.310943910927342e-11,6.814252356912526e-12,1.8516468137822385e-12
0,P3-O1,2.2443273845611833e-11,1.3170835109020471e-11,7.80066488922786e-12,1.0254029960439908e-11
0,Fp2-F8,8.907731548587137e-12,6.103563426162156e-12,1.4361692967782813e-12,3.569750561753757e-12
0,F8-T4,9.655063880917673e-11,7.865689602289558e-12,1.992593859390827e-12,3.9021335712601926e-12
0,T4-T6,6.431216050546902e-11,6.206057592412215e-11,1.5717329066333162e-11,8.587537867403652e-12
0,T6-O2,5.786599861201473e-11,1.2273714903519465e-11,1.1081673166777477e-11,3.1974050920331705e-12
0,Fp1-F7,2.481618961699711e-11,5.7376199814566014e-12,1.6346982397171656e-12,1.848325227433405e-12
0,F7-T3,5.567526297678786e-11,8.502607547314135e-13,4.0135577181126095e-12,2.0942998668539e-12
0,T3-T5,5.772097918575276e-11,5.446682887752067e-12,4.0396702262502205e-12,5.461662124865307e-12
0,T5-O1,2.259768943773469e-11,1.8657355771479845e-11,4.887849734819412e-12,3.982496095956869e-12
0,Fz-Cz,5.396512568098969e-11,1.4145041104087618e-11,4.359843363138275e-12,4.1367718921178515e-12
0,Cz-Pz,1.1496833043748881e-11,1.7317845108209727e-11,2.2700438921440328e-12,2.1272794217403804e-12
0,Fp2-F4,3.4870014126568935e-11,7.257318227119742e-13,3.529716395458519e-13,1.3011363843840031e-12
0,F4-C4,8.693250337375948e-12,4.495362515203069e-12,1.5044669154030626e-12,2.2821626209191953e-12
0,C4-P4,1.2641760359204776e-10,2.5695717344114025e-11,2.6496958082901058e-12,7.366891495141448e-12
0,P4-O2,1.0851749354762542e-10,3.847683299903909e-12,1.4046924147965461e-12,3.2985155500854046e-12
0,Fp1-F3,2.3184733713085674e-11,1.8865862836330637e-12,8.191927339205778e-13,3.9593643135229545e-12
0,F3-C3,9.175726208042628e-12,6.5188062765189246e-12,1.3075117906376164e-12,3.0481973636594842e-12
0,C3-P3,9.352171476658217e-11,7.14858998737822e-12,1.6721959471463983e-12,4.322766540537037e-12
0,P3-O1,4.2197232532837476e-11,1.821447058334124e-11,3.011549552573918e-12,4.98049762829984e-12
0,Fp2-F8,3.161399603805063e-12,3.6229084886507325e-12,7.250397543550168e-13,3.397583925136301e-12
0,F8-T4,1.701358742574635e-10,1.1039955821566996e-11,5.960090894619898e-12,7.50281137559006e-12
0,T4-T6,9.68122418483997e-10,7.317078721884442e-11,8.685346005721724e-12,1.0749290591686614e-11
0,T6-O2,1.8444726172352003e-10,4.810712710921987e-12,1.7278535564924552e-12,4.731623077744919e-12
0,Fp1-F7,1.434442595386696e-11,3.634290283496698e-12,1.4587158551245104e-12,2.511780250586096e-12
0,F7-T3,2.5043968316905012e-12,2.082884252728678e-12,5.770171957235e-13,1.4811771614392797e-12
0,T3-T5,1.2372748846058204e-10,4.707795555403176e-12,2.3387635634095413e-12,8.98732887921718e-12
0,T5-O1,6.053982739013264e-11,5.2819876438873e-12,5.256826380813645e-12,4.7615512474433434e-12
0,Fz-Cz,3.0451592316027953e-10,5.209041641656828e-12,3.293469739799996e-12,3.5577939081096736e-12
0,Cz-Pz,7.76203485527311e-12,8.998571416678992e-12,3.769679824567837e-12,3.295663241929279e-12
0,Fp2-F4,6.943013684196297e-12,7.220754888244182e-13,3.2175759216453423e-13,2.022984840036527e-12
0,F4-C4,8.841737982869263e-12,1.1968655518446352e-12,6.858244430381683e-13,1.4049406249457197e-12
0,C4-P4,2.16303503069356e-11,3.145877299303099e-12,3.861794071127901e-12,4.2611566439930415e-12
0,P4-O2,8.193235205820186e-11,6.5130930276625754e-12,2.3164049442453398e-12,3.1324769617078133e-12
0,Fp1-F3,6.7353743957692235e-12,8.246469324561325e-13,9.60472550045431e-13,9.231689371325775e-12
0,F3-C3,1.6181965454583732e-11,3.884200585767563e-12,7.724512112214489e-13,2.8374453313513782e-12
0,C3-P3,1.56524926245335e-11,6.509973890827948e-12,1.915232442468734e-12,2.5012778798114556e-12
0,P3-O1,4.841379571836608e-11,9.85779270401665e-12,2.6460354718702985e-12,7.124954002071926e-12
0,Fp2-F8,7.866489998592131e-12,1.9337090040667184e-12,5.824484428015149e-13,2.641270993980904e-12
0,F8-T4,1.1936659034053728e-11,4.049756952092047e-12,2.1151861668241208e-12,3.224685597678911e-12
0,T4-T6,2.3565984866216407e-11,4.973086942226087e-12,4.301962695162452e-12,5.950686339728219e-12
0,T6-O2,6.886482352054817e-11,5.3106496562523e-13,2.344293365328101e-12,1.5779735118270456e-12
0,Fp1-F7,2.1661742037899508e-12,8.281263600102243e-12,1.1923437843662149e-12,8.216090177819344e-12
0,F7-T3,3.406797432253072e-11,7.092942624687791e-12,5.049630314710432e-12,4.87463143620555e-12
0,T3-T5,1.1327437823435417e-11,1.4046943882534758e-11,5.279297993074941e-12,5.81613971131313e-12
0,T5-O1,8.737220369811693e-12,4.657234658743812e-12,1.528207384386274e-12,4.9865938606392845e-12
0,Fz-Cz,1.1619860091935591e-11,8.763343713606871e-12,8.240760991369733e-12,3.998218523634999e-12
0,Cz-Pz,6.790089400458027e-12,4.471131516864697e-12,2.8507116774689627e-12,1.4003217578095667e-12
0,Fp2-F4,2.2929370558873155e-12,1.39393050833037e-12,5.288673036825424e-13,2.451914463393489e-12
0,F4-C4,1.4814210854242783e-12,1.2191133697978425e-12,1.5051342180368922e-12,3.2038656180222958e-12
0,C4-P4,2.5515048798159424e-11,4.072641096903389e-12,2.389203457790097e-12,1.4122766034699554e-11
0,P4-O2,1.5759984996067822e-10,2.046568946372747e-12,3.974091276689411e-12,1.7794807943933485e-12
0,Fp1-F3,6.592474525233382e-12,1.5669302650951447e-12,2.909167802710543e-12,6.274045706483881e-12
0,F3-C3,1.147636108733383e-11,2.95532556396173e-12,3.1651374085023945e-12,4.874149783015903e-12
0,C3-P3,4.2847098258565045e-11,2.3355339695257406e-12,4.799789760418705e-13,1.7458014706747392e-12
0,P3-O1,3.4561909120734776e-11,3.857460684813457e-12,9.063305271560294e-12,4.142249462100241e-12
0,Fp2-F8,1.6565151468830188e-12,9.374944720935652e-13,1.0142795739215166e-12,5.622738768966989e-12
0,F8-T4,4.832679301349096e-12,7.80824814999957e-13,1.0951200422940374e-12,1.0171364785923748e-11
0,T4-T6,1.490218244696254e-11,3.504610299597458e-12,2.0934974092545165e-12,4.279188525076462e-12
0,T6-O2,5.355752531360413e-11,1.1646476509724507e-12,1.588671351483062e-12,2.4720038733854543e-12
0,Fp1-F7,1.671162208133506e-11,2.090763022312436e-12,3.4587046363390553e-12,6.552825986098829e-12
0,F7-T3,7.36499236817095e-12,5.641534790615241e-13,2.0359283351476575e-12,3.825815326479714e-12
0,T3-T5,9.83209532101791e-12,9.075303417270212e-12,2.9072232875211485e-12,6.157881625140325e-12
0,T5-O1,3.7183487850081875e-11,6.784141487741051e-12,8.8685265549046e-12,1.3901890539295489e-11
0,Fz-Cz,2.551386038332447e-10,9.133801430454595e-12,2.370596826765198e-12,3.108281040633604e-12
0,Cz-Pz,3.7301704376739977e-11,3.737488549262154e-12,1.4267121969784677e-12,3.689571582754515e-12
0,Fp2-F4,4.065590856042968e-11,1.3884062056104744e-12,7.360666579426574e-13,2.9908711691656835e-12
0,F4-C4,8.78382509069649e-12,8.72595524472451e-13,5.688639192224129e-13,3.0737632040910352e-12
0,C4-P4,2.495110772265486e-10,6.56453748835538e-12,3.034854856464122e-12,5.209793011732704e-12
0,P4-O2,1.171276786741921e-10,4.268298508277865e-12,2.3499127429623207e-12,1.7374290440350046e-12
0,Fp1-F3,4.3631456130671204e-11,7.91556343221245e-13,2.6693488637592034e-12,1.0809158570486642e-11
0,F3-C3,2.235020539496717e-11,2.0801510881317556e-12,1.2082290107515298e-12,5.625536177819901e-12
0,C3-P3,4.367321744359892e-11,2.60660009418959e-12,2.6565021896932075e-12,3.623920979905897e-12
0,P3-O1,3.2541917745838503e-12,4.8400418227114525e-12,2.3366813668751445e-12,3.236274935735861e-12
0,Fp2-F8,2.6379699386788344e-12,1.2308486766945609e-12,1.052697623178655e-12,3.994282330364717e-12
0,F8-T4,3.5679198922777393e-11,1.468327634567647e-12,8.427075581016283e-13,3.482023112176904e-12
0,T4-T6,1.5872201372045897e-11,2.1470729774195067e-12,1.6464349262842168e-12,1.5346074816663025e-12
0,T6-O2,1.78336778089963e-11,4.3050150194109584e-12,8.681000499323155e-13,2.1480676293072825e-12
0,Fp1-F7,8.599455379729348e-12,2.1313686944327074e-12,2.0517978341206665e-12,5.4643348529314235e-12
0,F7-T3,3.737185461480413e-11,3.659130430380763e-12,1.589466174861189e-12,1.6565004995569462e-12
0,T3-T5,1.2175324133144755e-11,4.402860681436577e-12,4.361393094919983e-12,4.161442695381693e-12
0,T5-O1,1.3434945030454981e-11,3.928459227748205e-12,4.740555466629266e-12,3.788121605346869e-12
0,Fz-Cz,7.363834717665135e-11,8.678445658324352e-12,7.188092647089999e-13,2.4290641072601126e-12
0,Cz-Pz,1.5442654661913304e-10,8.98446792475116e-12,1.6881325506733548e-12,3.526137711569912e-12
0,Fp2-F4,4.082109274757716e-11,8.509615549093207e-12,9.87383323590419e-13,3.0044381345595096e-12
0,F4-C4,1.0376354530298541e-11,1.1559487918739272e-12,1.3935675041040015e-12,1.6941060355578495e-12
0,C4-P4,7.136250915350835e-11,1.5619668065578145e-11,2.5786389265396115e-12,4.4056772509148794e-12
0,P4-O2,9.76144705930353e-11,9.24721799740562e-12,2.2417940635926973e-12,1.9187428776397692e-12
0,Fp1-F3,4.727689483674482e-11,7.309056114765243e-12,1.1679862673945567e-12,3.705006746403124e-12
0,F3-C3,2.562707066307417e-11,9.018849595356298e-12,3.228384037433934e-12,3.877474426236037e-12
0,C3-P3,5.014772568214465e-12,8.5140180838236e-12,3.0456566101014095e-12,4.484694644233891e-12
0,P3-O1,3.52815866511687e-11,1.3712184600823744e-11,2.394847672171578e-12,3.0202533850494767e-12
0,Fp2-F8,7.084989169824516e-12,2.081698253870634e-12,1.921928869306387e-12,3.4748105498661786e-12
0,F8-T4,1.5579478655311308e-10,1.63513659859275e-11,2.58099635835738e-12,3.796486992775811e-12
0,T4-T6,3.4073867491415544e-11,6.0052209304149556e-12,1.4633681460441224e-12,3.0907802464378538e-12
0,T6-O2,1.7276338350918017e-11,3.7489991442319555e-12,1.3965134087808035e-12,1.5902984678668152e-12
0,Fp1-F7,4.4336369172453855e-11,3.160138213399009e-12,3.142375997433468e-12,2.8399533305458346e-12
0,F7-T3,7.148087780324552e-11,4.5581944749684326e-11,4.7901159626701915e-12,2.982449848170325e-12
0,T3-T5,5.459929780551676e-11,1.6363491711905787e-11,8.635659868545592e-12,8.397666489382974e-12
0,T5-O1,1.7168286177373754e-11,8.521607539277359e-12,2.8228846820137307e-12,4.452866015113771e-12
0,Fz-Cz,1.340942812005192e-11,3.687301157475058e-11,1.9535245003049095e-12,4.511815382426589e-12
0,Cz-Pz,9.996799269101352e-12,6.419721295355264e-12,4.560736697727231e-12,3.6353174017090408e-12
0,Fp2-F4,1.3761085690173456e-11,7.303269002560171e-13,4.798261283215918e-13,3.5823022207840614e-12
0,F4-C4,1.56967031678511e-11,1.2371057274756737e-12,8.910706599963959e-13,2.6231770878295637e-12
0,C4-P4,8.037736396719576e-11,1.527692351160368e-11,7.192379867812423e-12,5.187932314921941e-12
0,P4-O2,3.656813046651169e-11,6.647355628244058e-12,4.803356378074618e-12,2.5303417392684165e-12
