label,channel,delta_power,theta_power,alpha_power,beta_power
0,P3-O1,1.4573084451414088e-10,2.1888896863524232e-12,5.111564700757268e-13,1.5033108612285566e-12
0,Fp2-F8,6.832578267118021e-12,5.058048434187675e-13,5.226219643142684e-13,2.8732522532705766e-12
0,F8-T4,3.676987897897344e-12,9.181518483937644e-13,2.8907912406905766e-13,3.0729349828302863e-12
0,T4-T6,7.273718144786183e-12,1.50048521989053e-12,1.1395014663580134e-13,1.4811188372109004e-12
0,T6-O2,1.8015195278824994e-12,4.735447422513019e-12,2.0123285528360977e-13,5.804480166798217e-13
0,Fp1-F7,7.420828315232255e-12,3.7370904543762514e-13,2.954427446334404e-13,1.184975733113259e-11
0,F7-T3,4.67067933179878e-12,2.0223802986550805e-12,4.605841541774606e-13,6.336430187684167e-12
0,T3-T5,4.762961454910549e-12,9.740979050364433e-13,2.2723365525881036e-13,5.109918576450547e-12
0,T5-O1,1.744358001512668e-11,1.826786728915803e-12,1.3755937859945428e-12,3.1529190610176682e-12
0,Fz-Cz,7.072824231917253e-12,7.886962212770458e-13,4.459984961744031e-13,3.128956230348754e-13
0,Cz-Pz,9.35593151370589e-11,2.1814434388710054e-12,3.545026653778136e-13,6.201394853245136e-13
0,Fp2-F4,1.8876635895833256e-13,2.2513319753480896e-13,3.5237411134640227e-13,1.386539743471025e-12
0,F4-C4,2.9717273910583254e-12,1.0296602853415661e-12,4.980055181609783e-13,1.9970497825689786e-13
0,C4-P4,7.54477366618528e-12,1.4450314988802184e-12,2.347910812217269e-13,2.35769264367231e-13
0,P4-O2,2.1910744214890985e-11,9.437439529072568e-13,6.848745203558616e-13,5.630983477966801e-13
0,Fp1-F3,8.684525016610965e-12,9.820616651646399e-13,1.0886704159264796e-12,1.671156496376449e-11
0,F3-C3,4.2962865388691015e-12,9.957223251123025e-13,9.140282255408843e-13,2.5616969572975062e-12
0,C3-P3,4.0325962194288357e-11,4.024389962705556e-12,1.630047306827602e-12,1.5484562660778255e-12
0,P3-O1,1.3964893554184043e-11,1.389797215302467e-11,3.195803462041755e-12,1.7961306377867295e-12
0,Fp2-F8,4.559114646106845e-12,1.4398512567848558e-12,4.51584770742346e-13,1.5054645733641927e-12
0,F8-T4,4.52766875934752e-12,1.1076158779722111e-12,5.019345237848087e-13,1.696862650254536e-12
0,T4-T6,7.372523097461322e-12,8.059975482676948e-13,2.7194258586926025e-13,1.7911767767335523e-12
0,T6-O2,6.277527906197519e-12,7.13213777443004e-13,3.359693327143975e-13,8.0609931474319e-13
0,Fp1-F7,2.7187731793943453e-12,7.868092095018644e-13,6.512955961084968e-13,1.4253759632975392e-11
0,F7-T3,3.776026598490932e-12,4.268452143743834e-13,6.315081077589071e-13,6.2912063483856925e-12
0,T3-T5,5.465980505958605e-12,1.6448862929605425e-12,1.9029509277553477e-12,9.81225107284975e-12
0,T5-O1,1.518575966240966e-11,2.3683977406501343e-11,4.939538680296908e-12,2.809994560826302e-12
0,Fz-Cz,1.0181520015602286e-11,9.476763443998595e-12,3.0867878977426326e-12,7.405724574176188e-13
0,Cz-Pz,1.9215038842707185e-11,3.966640517521406e-12,4.714381459862016e-13,5.757563458782755e-13
0,Fp2-F4,2.979376418980682e-11,8.683735288800521e-12,1.4258211132349858e-12,1.7545479964585875e-12
0,F4-C4,6.32471046158938e-11,4.346288379137615e-12,1.901691762990008e-13,3.945904214179336e-13
0,C4-P4,1.11463947384244e-11,2.071211849027092e-12,4.719093156429026e-13,2.670293957605975e-13
0,P4-O2,2.543876888228188e-12,2.2495958386348163e-12,1.2872396970464776e-12,2.632285424796935e-13
0,Fp1-F3,1.831628760328336e-11,4.139805450019937e-12,1.1089000245449045e-12,1.2333781315519435e-11
0,F3-C3,5.628039974610703e-11,1.1857888892402434e-11,4.874193561796421e-13,1.5849334634704664e-12
0,C3-P3,1.7108641802404502e-11,5.814592644130103e-12,3.936011763232493e-13,6.617624024314806e-13
0,P3-O1,2.213518825317947e-11,4.643782305569931e-12,2.2799818987174605e-12,2.473919205900356e-12
0,Fp2-F8,1.3664973165988814e-10,1.722790657359145e-11,9.596962357682973e-13,3.954212098760408e-12
0,F8-T4,2.5537340959855092e-11,2.166044269321354e-12,1.1243152085082997e-12,2.71258728444961e-12
0,T4-T6,1.1670748401389302e-11,3.987359531295281e-12,6.16119080147091e-13,2.2452295963808464e-12
0,T6-O2,3.268371104520972e-12,5.019100764707462e-12,3.200456980780056e-12,7.21116946011165e-13
0,Fp1-F7,9.177312190116088e-11,4.257268273948102e-12,8.075513564584308e-13,7.858712648416073e-12
0,F7-T3,3.070095378112527e-11,2.232034749578266e-12,4.2184363153473317e-13,4.88061974474483e-12
0,T3-T5,4.386876856748559e-11,7.91105130532209e-12,1.3381593716180649e-12,3.980457813008149e-12
0,T5-O1,3.487148592310057e-11,1.2254111823964397e-11,6.762551952666531e-12,4.197140481002546e-12
0,Fz-Cz,7.616880056367433e-11,8.46022486382481e-12,2.7392632674005734e-13,5.78306014347378e-13
0,Cz-Pz,2.236283592572708e-11,1.1481122127275137e-11,2.759719993307168e-12,9.633620771138567e-13
0,Fp2-F4,3.3197611828775058e-12,1.8948299495840072e-13,1.9121655581458341e-13,1.7397353893918703e-12
0,F4-C4,1.5790189874829716e-11,1.1458229978788074e-12,8.252869698491041e-13,8.289519247807891e-13
0,C4-P4,9.825869647160889e-11,4.0805539631675056e-12,1.98686013000976e-12,3.268032873510111e-12
0,P4-O2,1.54699477240571e-11,9.683808926661909e-12,1.4445218990878471e-11,3.718383501657677e-12
0,Fp1-F3,3.062226620315472e-12,6.237014251414907e-13,1.2468469923458714e-12,1.0080633749688649e-11
0,F3-C3,1.8870302330047305e-11,3.3667382737611594e-12,9.937659487801146e-13,1.3642107238093617e-12
0,C3-P3,1.7155581303344796e-11,1.699847820211265e-12,9.504690091294877e-13,7.833769480341433e-13
0,P3-O1,2.1040266799314375e-11,8.725644721739379e-13,4.3472316099139336e-13,1.4378998786699614e-12
0,Fp2-F8,1.3570384834592952e-11,4.034375494869877e-12,1.005708528390587e-12,2.331448755196004e-12
0,F8-T4,6.044064536480581e-11,2.3540231969745205e-11,7.4972107776275e-12,7.776892127124206e-12
0,T4-T6,2.2152268029004617e-10,3.460147067670677e-11,1.035780900551928e-11,1.5422109274894506e-11
0,T6-O2,1.483044343257252e-10,3.089255753649209e-11,9.732899868678729e-12,4.622121195857221e-12
0,Fp1-F7,1.6270007374352852e-11,7.634721839929654e-13,1.2490800355201028e-12,7.522426205016834e-12
0,F7-T3,5.5642813862185985e-12,1.598143566352011e-12,3.09338623583508e-13,2.0894303274782385e-12
0,T3-T5,1.8860387876997565e-11,1.4536803635353592e-12,2.821247933779928e-12,3.885320573298885e-12
0,T5-O1,5.5940671504206116e-11,2.091272602719802e-11,7.714325690950257e-12,4.3004599232243255e-12
0,Fz-Cz,3.1117378805169094e-11,5.514749713026145e-12,7.2126904678651e-13,7.290573065789198e-13
0,Cz-Pz,3.118048751601267e-11,7.894364089326152e-12,9.848774697951388e-13,2.7517179518696818e-12
0,Fp2-F4,8.202465405767402e-13,8.222000284266886e-13,1.68135505932677e-13,1.3485963624118136e-12
0,F4-C4,3.1419946397427095e-12,1.051086282001353e-12,8.743173560004091e-14,2.128142393716805e-13
0,C4-P4,7.557529819362556e-12,7.794806146153587e-13,5.738280882663504e-13,8.594490292031444e-13
0,P4-O2,2.6307662081297794e-11,3.65721750398482e-12,4.671934195137777e-13,9.762381853336165e-13
0,Fp1-F3,1.2255572871032479e-12,7.990995314047369e-14,3.6945037956977916e-13,8.741963611701662e-12
0,F3-C3,6.801503446653753e-12,7.519267490853458e-13,4.882501450589846e-13,2.0296391807180134e-12
0,C3-P3,5.169703211963273e-12,7.383869893494609e-13,2.478718915443084e-13,6.489604609907809e-13
0,P3-O1,7.552510140449142e-12,2.764426206637502e-12,7.729587508447759e-13,1.5037519706923926e-12
0,Fp2-F8,1.1550775169361403e-12,4.938999103567182e-13,3.866636078435878e-13,2.321423675038559e-12
0,F8-T4,8.232094106669745e-12,2.002030427551514e-12,4.487119840539226e-13,3.435338327559204e-12
0,T4-T6,1.6375690670139397e-11,7.447644665869095e-13,1.1620307318323387e-12,2.7842928994965953e-12
0,T6-O2,2.086392686634636e-11,7.740433347405833e-12,1.628642115738649e-12,1.3033273874819327e-12
0,Fp1-F7,6.664535824088228e-13,4.277316057664739e-13,4.3675428755517834e-13,4.7904694230414584e-12
0,F7-T3,1.2387519180117127e-12,1.2043583977330368e-12,1.7884948044570088e-12,9.594740547445722e-12
0,T3-T5,5.76730772598523e-12,2.1042879993393838e-12,2.0524842033462e-12,7.410912792619565e-12
0,T5-O1,6.5150298427673806e-12,6.663065081196953e-12,1.4609083049729326e-12,2.624775766185226e-12
0,Fz-Cz,6.7626985784656935e-12,5.578480215613696e-13,8.770358087005501e-14,6.935461901933998e-13
0,Cz-Pz,1.1130020019337872e-11,1.9848252252659642e-12,1.4085641336534756e-13,4.483263860293748e-13
0,Fp2-F4,3.043796498689326e-12,3.6140968536677647e-13,2.650520828992014e-13,1.90163442838662e-12
0,F4-C4,1.2056840484887842e-11,1.6408016397557807e-12,2.205196007395806e-13,3.0610125695422337e-13
0,C4-P4,3.744024539887396e-11,1.86905299830739e-12,6.886991316910623e-13,3.757564968638989e-13
0,P4-O2,8.353989988195165e-12,8.34084750119124e-12,1.78973800145684e-12,2.307578048195931e-12
0,Fp1-F3,9.66222016680632e-13,4.3972488701033327e-13,9.141877752797636e-13,1.4706963055471764e-11
0,F3-C3,5.711151965025822e-12,1.8446694026590376e-12,3.607557131260964e-13,1.903380846165058e-12
0,C3-P3,3.303331871644715e-12,2.8619791543821236e-12,3.247609412618957e-13,5.247208832200617e-13
0,P3-O1,3.2652118565114756e-11,4.676838681150517e-12,2.159440314939163e-12,3.96791850673637e-12
0,Fp2-F8,2.2684440636647716e-12,7.581668143054018e-13,3.2748405857669337e-13,1.8095389408015672e-12
0,F8-T4,2.0625085148827154e-11,1.6794111471384694e-11,4.682687769994184e-12,5.027169233050317e-12
0,T4-T6,1.0532753171424201e-10,2.3968802764111715e-11,3.450312581495587e-12,2.440216185599105e-12
0,T6-O2,2.3265786273659353e-11,9.85187211095121e-12,5.271166488657544e-12,1.6105405626231952e-12
0,Fp1-F7,3.3681884749337043e-12,4.527077307071895e-13,5.533923499095701e-13,1.0814624416547984e-11
0,F7-T3,1.148354221172103e-12,6.580652060901993e-13,3.840862219235648e-13,9.957726993247185e-12
0,T3-T5,8.533964604439796e-12,3.1586272490362807e-12,8.009217650347785e-13,8.144324248269332e-12
0,T5-O1,3.5374423173010225e-11,6.778147475695095e-12,2.4452660842732725e-12,5.119441385265318e-12
0,Fz-Cz,8.070755136326035e-11,7.463073772902834e-12,1.7387719543572635e-12,7.011383486521881e-13
0,Cz-Pz,5.633142952948079e-11,3.4928026324762948e-12,4.217276397137428e-12,5.16323324042258e-13
0,Fp2-F4,3.189752948513854e-12,8.765052561293208e-13,3.6514072728455447e-13,1.2456826351476162e-12
0,F4-C4,1.9114747618694747e-11,9.761820862428626e-12,3.560825763306332e-13,2.252688761573718e-13
0,C4-P4,2.393141645027233e-11,1.2022835043808228e-12,7.241084898487467e-13,6.511732492950145e-13
0,P4-O2,6.796926564389217e-11,5.810288412080339e-12,2.8087426887313096e-12,1.1558419468395777e-12
0,Fp1-F3,8.565527170660056e-12,5.178518482533447e-12,4.2379257877841284e-13,1.2167396590949697e-11
0,F3-C3,8.394927221240252e-12,3.3399980713397254e-12,5.805609171485117e-12,2.4992045461152176e-12
0,C3-P3,3.036249430591136e-11,6.233024824896424e-12,4.9841097258386175e-12,2.919212344060085e-12
0,P3-O1,6.795774620943494e-11,2.808038648419723e-12,1.6967792721888472e-12,2.4727282627897668e-12
0,Fp2-F8,3.7717371284602974e-11,5.749934647069079e-12,1.0239011820018577e-12,2.8820271193929186e-12
0,F8-T4,7.43048008179127e-11,9.1745428896706e-12,1.6220739133359183e-12,5.044403789409341e-12
0,T4-T6,6.528157853907647e-11,2.371488390170342e-11,1.98981963619481e-12,2.597112364630764e-12
0,T6-O2,4.920375651350679e-11,1.577161050226022e-11,2.325446173564776e-12,8.413597305082438e-13
0,Fp1-F7,4.566067852380107e-12,2.0719179360736166e-12,5.031570315057894e-13,1.0360378164596632e-11
0,F7-T3,3.324024065766662e-11,7.606847449066407e-12,7.909834266873005e-13,8.32143975425399e-12
0,T3-T5,4.00797128266401e-11,3.0769821192767887e-12,1.2783283480972303e-12,6.1577046087983035e-12
0,T5-O1,5.400697024859413e-11,8.354851576711008e-12,4.814207080509806e-12,6.137859928014201e-12
0,Fz-Cz,9.25540713165893e-12,1.2951403232018588e-12,2.837570320502619e-13,6.479979313399693e-13
0,Cz-Pz,3.16327621767266e-11,1.3204389570217183e-12,5.692766999143881e-13,1.0007606750795277e-12
0,Fp2-F4,1.1919880045622868e-11,2.458334000882965e-13,6.556874934549819e-14,1.289621810525684e-12
0,F4-C4,3.934780412140434e-11,3.118595604453593e-12,1.0490401707392586e-13,2.1511138344989781e-13
0,C4-P4,1.7144013898225226e-10,2.4102295937115727e-12,3.7253318108331154e-13,2.568531321562454e-13
0,P4-O2,8.033527849034055e-11,1.0723651683715936e-12,3.205829706338437e-13,2.8134981839794337e-13
0,Fp1-F3,5.342971346943659e-12,6.017063942037896e-13,2.758301175847302e-13,1.1414917926227827e-11
0,F3-C3,2.7383790056498753e-11,7.662660769955206e-12,4.5338671055539377e-13,2.1095227717875896e-12
0,C3-P3,2.8236161580016006e-11,2.9126166750119152e-12,3.927204151955753e-12,9.35477686279135e-13
0,P3-O1,5.6869842687389557e-11,1.2077965268047519e-11,3.443244981561004e-12,4.032010759676888e-12
0,Fp2-F8,1.4311452350414086e-11,1.5591366471959378e-13,3.9459989311722677e-13,5.134489221142697e-12
0,F8-T4,7.117167571235861e-11,1.1868449585742742e-12,1.489556419609761e-12,5.2718634959695234e-12
0,T4-T6,3.5038805824964633e-10,2.343031180553739e-12,1.67140940775193e-12,1.9234325770447225e-12
0,T6-O2,1.325264417663489e-11,2.9013835473552608e-12,9.31682264796084e-13,5.081178613205362e-13
0,Fp1-F7,1.629574599045033e-11,2.207322082307659e-12,8.876062422868232e-13,1.307255904615941e-11
0,F7-T3,4.8573753816770423e-11,2.140660969519687e-12,3.4047990552252212e-12,1.1424495030685736e-11
0,T3-T5,1.823138310841607e-11,5.338150208322223e-12,1.2083248981244092e-12,9.065270904442662e-12
0,T5-O1,4.582380373813704e-11,2.4361676507849158e-11,3.195424839348542e-12,5.516560071409878e-12
0,Fz-Cz,4.189966911250151e-11,8.31870159180929e-12,6.288478375304657e-13,7.83945084962735e-13
0,Cz-Pz,1.5086577064664965e-10,9.391648140384312e-12,1.5241440676422813e-12,6.986811126609742e-13
0,Fp2-F4,1.184239282764688e-12,6.471074369740374e-13,6.843750331631117e-14,1.3362771987655402e-12
0,F4-C4,2.8426778190986462e-11,1.958476717620262e-12,2.2061847126045373e-13,1.4370691189556105e-13
0,C4-P4,7.260496038414542e-12,2.8336646047374388e-12,6.894727267100528e-13,2.297829540027568e-13
0,P4-O2,6.175904096402004e-12,1.139323732689756e-12,1.7657496493438478e-13,3.7883531648782476e-13
0,Fp1-F3,2.029184180294276e-12,1.1915426343645758e-12,2.1015393411350238e-12,1.923765265530875e-11
0,F3-C3,1.070747151160867e-11,2.489891394916296e-11,7.83231614715208e-12,3.3711270626334018e-12
0,C3-P3,3.928096540945785e-11,9.345318739172766e-12,9.074313834995921e-12,2.3707454005617872e-12
0,P3-O1,8.848499466333394e-12,9.93162858126853e-12,3.851875206268511e-12,1.1061822670354625e-11
0,Fp2-F8,3.984945884496743e-12,4.453616519748903e-13,4.4713524217548183e-13,3.422229616640751e-12
0,F8-T4,1.717239694328921e-11,3.6240300667271465e-12,1.6801744081846525e-12,7.154558612423237e-12
0,T4-T6,5.780293744586736e-12,1.4013792553161242e-12,1.6825854482223442e-12,5.14662033733287e-12
0,T6-O2,2.806601620983604e-12,3.175250594501093e-13,3.4611312780948615e-13,4.477577387641284e-13
0,Fp1-F7,1.4802334193512393e-11,1.976747564877291e-12,1.1574754524014168e-12,1.3425710024811571e-11
0,F7-T3,1.349235598892498e-11,4.802381194831563e-12,1.337477408352696e-12,1.0723396709503057e-11
0,T3-T5,4.7330128171657745e-11,5.095750157733731e-12,4.1009103606217894e-12,7.594981396742457e-12
0,T5-O1,2.5302461595397536e-11,2.7385744797884177e-11,4.768962947122515e-12,9.865078257357865e-12
0,Fz-Cz,6.750724756501597e-11,1.223692691175445e-11,6.405380245257069e-13,7.251379889478438e-13
0,Cz-Pz,1.0538922593064898e-11,3.078386198906832e-12,2.3909842976327275e-12,4.2924347627277013e-13
0,Fp2-F4,9.472970099812438e-12,5.587898497669972e-13,1.5427320241507061e-13,1.9658442685733815e-12
0,F4-C4,3.121669381317508e-11,4.7096681971648246e-12,1.0353538290383646e-12,6.261284577225886e-13
0,C4-P4,3.4069570366331806e-11,4.318233308090167e-12,9.824783404291822e-13,4.7096360891701975e-12
0,P4-O2,2.4052467882142032e-12,3.4186180518972566e-12,1.0840728400588037e-12,9.50788580809646e-13
0,Fp1-F3,5.3544778660909825e-12,1.5624285768861653e-12,2.5796300314526715e-13,2.4774458657417835e-11
0,F3-C3,5.325296218114659e-12,3.131073911505595e-12,8.264714935923442e-13,2.03988113422343e-12
0,C3-P3,1.735950735526372e-11,1.7181824946775414e-12,8.518367941495435e-13,5.602106981337785e-13
0,P3-O1,3.499125185259133e-11,7.2241799300138515e-12,8.872131344379546e-13,2.1881457513142968e-12
0,Fp2-F8,2.3600684855033225e-12,5.449761670127567e-13,3.299338940712087e-13,4.83501464061383e-12
0,F8-T4,8.576353856977005e-12,1.4972823834623436e-12,9.784829196881676e-13,1.9325028786271144e-12
0,T4-T6,9.9609861197082e-12,1.9952311016484268e-12,7.820614840609853e-13,1.2584661436717672e-12
0,T6-O2,1.853630463444737e-11,6.33461933810926e-13,6.278281445228887e-13,6.722304179565483e-13
0,Fp1-F7,6.988839440009166e-12,9.398647333055299e-14,3.280846992964017e-13,1.4390179026100033e-11
0,F7-T3,3.0912463955795914e-11,2.000745425897253e-12,7.541749990161954e-13,5.434133621935619e-12
0,T3-T5,2.5300786519225843e-11,4.139280438147064e-12,2.4766995487734324e-12,7.012455657669902e-12
0,T5-O1,2.8299989722272076e-11,7.928646201140006e-12,3.781845926622074e-12,9.014784702946853e-12
0,Fz-Cz,3.9988839998257426e-11,2.3751711520855166e-11,1.14941648468115e-12,7.961610833926524e-13
0,Cz-Pz,3.250752856479951e-11,4.980072146796225e-12,3.2516086676657544e-12,3.3596901489549436e-12
0,Fp2-F4,2.027515779775702e-12,1.2888770307337403e-12,9.364461271708451e-13,1.2553453388653164e-12
0,F4-C4,8.407253825804149e-12,5.616681607864442e-12,4.741402200045448e-13,5.65549670624131e-13
0,C4-P4,3.340997697316956e-11,6.773681624071294e-12,4.063020847943189e-12,2.1679651443852977e-12
0,P4-O2,4.022831128652235e-12,6.3517637039836724e-12,1.5718732192378464e-12,8.849567815791753e-13
0,Fp1-F3,2.395676924277642e-11,8.292073269011229e-12,3.8590924318549324e-13,1.3680438787326384e-11
0,F3-C3,5.622289066677875e-11,5.993751411979795e-12,1.4590038508748085e-12,7.7813298597939e-12
0,C3-P3,2.1014305983707623e-11,5.725908738879826e-12,2.5190003334705717e-12,3.195568059481031e-12
0,P3-O1,8.830638824109692e-12,4.695665950015794e-12,2.1303861825012567e-12,1.8525781113916308e-12
0,Fp2-F8,6.599501680552296e-12,1.6027186307756595e-12,1.0769745531913087e-12,1.457383558356991e-12
0,F8-T4,1.3061384234296741e-11,3.0867662324945036e-12,3.4087644617602166e-13,1.9721553366911495e-12
0,T4-T6,1.0659500755670686e-11,7.96589683445007e-13,1.8725075370313548e-12,9.689508138168258e-13
0,T6-O2,7.329082814484242e-12,1.958207396667769e-12,1.8817260583752837e-12,9.960359876902875e-13
0,Fp1-F7,1.3600918867249012e-11,2.813758325205833e-12,1.8191359510232607e-12,9.013915755970158e-12
0,F7-T3,9.083248504491105e-12,2.722308716537861e-12,2.1324686803288523e-12,4.9440028575401576e-12
0,T3-T5,1.987470523243071e-11,3.3161399972370674e-12,2.791656142928627e-13,6.029055504516707e-12
0,T5-O1,4.590981361753674e-12,3.641807491268914e-12,2.832998879640728e-12,6.244879088728828e-12
0,Fz-Cz,2.173368068331673e-11,2.9074701340004144e-11,4.2501767013688644e-12,2.930621862487659e-12
0,Cz-Pz,2.973692005220022e-11,5.70625387416581e-12,5.560936308933052e-12,1.9876344170616824e-12
0,Fp2-F4,3.066290877562682e-11,3.599689323383991e-12,5.019139259525888e-13,1.055117350923626e-12
0,F4-C4,4.0280753968019845e-11,4.153041504842047e-12,1.0965152197695095e-12,5.998164208188149e-13
0,C4-P4,1.2343677208785463e-10,5.023193807975754e-12,3.7285971721021085e-12,2.77461620661001e-12
0,P4-O2,6.740640688446667e-11,7.552996873352198e-12,1.6836598645229645e-12,9.62639662713986e-13
0,Fp1-F3,1.6218831610506434e-10,1.0211134550814613e-11,3.458097410949861e-12,1.735599043420814e-11
0,F3-C3,6.641347505028563e-11,9.459856937250044e-12,1.6761989208502502e-12,3.96382668684114e-12
0,C3-P3,1.9700326311500568e-11,2.019163134982172e-11,5.6162776617884924e-12,3.245179174040558e-12
0,P3-O1,4.1261010320036835e-11,8.886503989477746e-12,5.5121208405257764e-12,1.6325748366574945e-12
0,Fp2-F8,5.815616558256638e-11,1.2194523996923666e-12,3.84027809153041e-13,2.8514276395957464e-12
0,F8-T4,3.121967095231485e-11,1.1087009126340944e-12,1.2633405361586732e-12,2.520332452868349e-12
0,T4-T6,1.908144070893683e-11,1.924290646230837e-12,7.114061022348411e-13,1.2420954742476679e-12
0,T6-O2,2.732969395194219e-11,7.884225596635466e-12,2.030234306458159e-12,7.58870480426171e-13
0,Fp1-F7,5.946277181490105e-11,7.820947171145946e-12,2.3192917005219846e-12,7.613471042762584e-12
0,F7-T3,3.292253209970675e-11,2.0637725408166352e-12,5.004737890242026e-13,5.639651029107865e-12
0,T3-T5,1.542018303025867e-11,8.701730062860484e-13,2.074555128385151e-12,5.932156102692498e-12
0,T5-O1,3.4305115591192323e-11,2.068072676142303e-11,4.28790549677506e-12,4.6228055746214825e-12
0,Fz-Cz,3.974122947048231e-11,9.246404812760664e-12,4.19067299046417e-12,1.654602984987382e-12
0,Cz-Pz,6.881631965141199e-11,5.1801893878913065e-12,5.359785061051342e-13,1.350912555347895e-12
0,Fp2-F4,3.7068934508126077e-11,4.466047778908249e-12,8.846156056027523e-13,2.0940286090066585e-12
0,F4-C4,7.929373266228164e-11,2.8406351551404667e-11,1.4958810345700583e-11,1.8852560782151845e-12
0,C4-P4,1.2547703029983547e-10,1.0069507961628507e-11,1.1042821931026537e-12,1.7911161368407473e-12
0,P4-O2,2.914552834413668e-11,7.718038385974987e-12,1.3354536043715706e-11,1.6661110956020395e-12
0,Fp1-F3,1.1246185818019653e-11,9.209788264984525e-13,1.168773647044647e-12,1.599974610989146e-11
